cid,nid,simplified,pinyin,zipf,state,queue_pos_current,flag
1708747524489,1708747503946,女性化,nǚ xìng huà,3.80,new,2233,
1708747526385,1708747504894,多义,duō yì,3.80,new,2285,
1708747528807,1708747506105,未有,wèi yǒu,3.80,new,2388,
1708747530651,1708747507027,大义,dà yì,3.80,new,2446,
1708747551839,1708747517621,淡化,dàn huà,3.80,new,3134,
1708747565463,1708747524433,家长会,jiā zhǎng huì,3.80,new,3603,
1708747569175,1708747526289,合作方,hé zuò fāng,3.80,new,3691,
1708747571305,1708747527354,学家,xué jiā,3.80,new,3716,
1710963522257,1710963495263,国会议员,guó huì yì yuán,3.80,new,3747,
1703690768759,1703690768755,人行道,rénxíngdào,3.80,new,3966,
1708747509379,1708747496391,跟上,gēn shàng,3.81,new,30,
1717270507534,1717270474437,义人,yì rén,3.81,new,238,
1717270521128,1717270481234,未来主义,Wèi lái zhǔ yì,3.81,new,337,
1537328250751,1537328240806,大方,dà fāng,3.81,new,737,
1537328254327,1537328242594,十字,shí zì,3.81,new,870,
1393817674255,1393817669254,公道,gōngdao,3.81,new,922,
1708747494983,1708747489193,两样,liǎng yàng,3.81,new,1231,
1708747494363,1708747488883,七十,qī shí,3.81,new,1248,
1708747495109,1708747489256,油田,yóu tián,3.81,new,1262,
1708747498673,1708747491038,一来,yī lái,3.81,new,1320,
1708747498371,1708747490887,想必,xiǎng bì,3.81,new,1349,
1708747499911,1708747491657,上前,shàng qián,3.81,new,1397,
1708747506845,1708747495124,常年,cháng nián,3.81,new,1629,
1708747508763,1708747496083,老人家,lǎo rén jiā,3.81,new,1695,
1708747511131,1708747497267,发白,fā bái,3.81,new,1775,
1708747513947,1708747498675,个儿,gè r,3.81,new,1882,
1708747515701,1708747499552,可比,kě bǐ,3.81,new,1942,
1708747526131,1708747504767,就义,jiù yì,3.81,new,2274,
1708747535971,1708747509687,要义,yào yì,3.81,new,2608,
1708747537379,1708747510391,点名,diǎn míng,3.81,new,2642,
1708747539681,1708747511542,机长,jī zhǎng,3.81,new,2707,
1708747539829,1708747511616,头目,tóu mù,3.81,new,2714,
1708747543167,1708747513285,公分,gōng fēn,3.81,new,2818,
1708747546151,1708747514777,道白,dào bái,3.81,new,2925,
1708747547819,1708747515611,学生会,xué sheng huì,3.81,new,2994,
1708747556685,1708747520044,动工,dòng gōng,3.81,new,3303,
1708747569619,1708747526511,白道,bái dào,3.81,new,3697,
1537328263977,1537328247419,拉开,lā kāi,3.82,new,107,
1537328258679,1537328244770,长相,zhǎng xiàng,3.82,new,1041,
1708747492157,1708747487780,长老,zhǎng lǎo,3.82,new,1192,
1708747493291,1708747488347,二世,èr shì,3.82,new,1223,
1708747504113,1708747493758,好比,hǎo bǐ,3.82,new,1544,
1708747504363,1708747493883,为生,wéi shēng,3.82,new,1557,
1708747506715,1708747495059,老朋友,lǎo péng you,3.82,new,1628,
1708747511013,1708747497208,下个,xià ge,3.82,new,1772,
1708747511395,1708747497399,站立,zhàn lì,3.82,new,1789,
1708747514555,1708747498979,战火,zhàn huǒ,3.82,new,1904,
1708747516445,1708747499924,水位,shuǐ wèi,3.82,new,1971,
1708747517693,1708747500548,信息化,xìn xī huà,3.82,new,2014,
1708747520893,1708747502148,相见,xiāng jiàn,3.82,new,2118,
1708747522851,1708747503127,跟进,gēn jìn,3.82,new,2179,
1708747523221,1708747503312,大牛,dà niú,3.82,new,2190,
1708747523253,1708747503328,多样化,duō yàng huà,3.82,new,2194,
1708747523269,1708747503336,机身,jī shēn,3.82,new,2195,
1708747524079,1708747503741,世界观,shì jiè guān,3.82,new,2221,
1708747526733,1708747505068,技师,jì shī,3.82,new,2295,
1708747535109,1708747509256,事前,shì qián,3.82,new,2581,
1708747536393,1708747509898,改动,gǎi dòng,3.82,new,2613,
1708747536689,1708747510046,王五,Wáng Wǔ,3.82,new,2618,
1708747537097,1708747510250,生化,shēng huà,3.82,new,2631,
1708747537739,1708747510571,大同,Dà tóng,3.82,new,2651,
1708747546965,1708747515184,定式,dìng shì,3.82,new,2958,
1708747550527,1708747516965,原名,yuán míng,3.82,new,3083,
1708747558289,1708747520846,天方,Tiān fāng,3.82,new,3367,
1708747563701,1708747523552,拍电,pāi diàn,3.82,new,3549,
1393817672646,1393817667645,点心,diǎnxin,3.83,new,119,
1717270494458,1717270467899,转运,zhuǎn yùn,3.83,new,167,
1717270498570,1717270469955,江山,jiāng shān,3.83,new,184,
1717270500154,1717270470747,信息论,xìn xī lùn,3.83,new,198,
1717270504870,1717270473105,机会主义,jī huì zhǔ yì,3.83,new,222,
1717270512340,1717270476840,文字处理,wén zì chǔ lǐ,3.83,new,272,
1717270514972,1717270478156,牛人,niú rén,3.83,new,283,
1717270516498,1717270478919,行为主义,xíng wéi zhǔ yì,3.83,new,300,
1717270525550,1717270483445,文人,wén rén,3.83,new,386,
1537328254075,1537328242468,放学,fàng xué,3.83,new,865,
1708747496659,1708747490031,十七,shí qī,3.83,new,1307,
1708747497937,1708747490670,人头,rén tóu,3.83,new,1334,
1708747501607,1708747492505,几岁,jǐ suì,3.83,new,1448,
1708747502897,1708747493150,会合,huì hé,3.83,new,1451,
1708747502587,1708747492995,化身,huà shēn,3.83,new,1480,
1708747503053,1708747493228,卖出,mài chū,3.83,new,1498,
1708747507701,1708747495552,见方,jiàn fāng,3.83,new,1651,
1708747514205,1708747498804,老化,lǎo huà,3.83,new,1892,
1708747519993,1708747501698,左下,zuǒ xià,3.83,new,2086,
1708747522031,1708747502717,代言人,dài yán rén,3.83,new,2155,
1708747525129,1708747504266,这下,zhè xià,3.83,new,2217,
1708747527735,1708747505569,改用,gǎi yòng,3.83,new,2342,
1708747528173,1708747505788,产业工人,chǎn yè gōng rén,3.83,new,2364,
1708747531843,1708747507623,前一天,qián yī tiān,3.83,new,2486,
1708747539917,1708747511660,细心,xì xīn,3.83,new,2717,
1708747540371,1708747511887,安息,ān xī,3.83,new,2738,
1708747544289,1708747513846,好记,hǎo jì,3.83,new,2858,
1708747545847,1708747514625,成名,chéng míng,3.83,new,2912,
1708747552303,1708747517853,河口,hé kǒu,3.83,new,3149,
1708747553633,1708747518518,重子,zhòng zǐ,3.83,new,3187,
1708747566181,1708747524792,师长,shī zhǎng,3.83,new,3622,
1708747569327,1708747526365,讲明,jiǎng míng,3.83,new,3694,
1710963512711,1710963490490,月经,yuè jīng,3.83,new,3731,
1710963523921,1710963496095,体性,tǐ xìng,3.83,new,3771,
1717270487702,1717270464521,开合,kāi hé,3.84,new,149,
1717270525022,1717270483181,回文,huí wén,3.84,new,376,
1717270530430,1717270485885,手定,shǒu dìng,3.84,new,451,
1717270536080,1717270488710,记为,jì wéi,3.84,new,516,
1708747486003,1708747484703,远处,yuǎn chù,3.84,new,594,
1708747515245,1708747499324,二代,èr dài,3.84,new,658,
1393817674683,1393817669682,分明,fēnmíng,3.84,new,952,
1708747500833,1708747492118,女红,nǚ gōng,3.84,new,1425,
1708747501101,1708747492252,选定,xuǎn dìng,3.84,new,1434,
1708747503275,1708747493339,动向,dòng xiàng,3.84,new,1508,
1708747503979,1708747493691,河水,hé shuǐ,3.84,new,1536,
1708747508239,1708747495821,看重,kàn zhòng,3.84,new,1671,
1708747508677,1708747496040,美人,měi rén,3.84,new,1689,
1708747513471,1708747498437,名产,míng chǎn,3.84,new,1869,
1708747520503,1708747501953,手电,shǒu diàn,3.84,new,2103,
1708747521937,1708747502670,开学,kāi xué,3.84,new,2150,
1708747524627,1708747504015,出品,chū pǐn,3.84,new,2242,
1708747527299,1708747505351,入门,rù mén,3.84,new,2317,
1708747532549,1708747507976,进言,jìn yán,3.84,new,2508,
1708747536163,1708747509783,进城,jìn chéng,3.84,new,2612,
1708747542441,1708747512922,至关重要,zhì guān zhòng yào,3.84,new,2796,
1708747543757,1708747513580,拉入,lā rù,3.84,new,2840,
1708747547241,1708747515322,关子,guān zi,3.84,new,2969,
1708747550055,1708747516729,左上,zuǒ shàng,3.84,new,3070,
1708747552913,1708747518158,开机,kāi jī,3.84,new,3166,
1708747554579,1708747518991,问安,wèn ān,3.84,new,3227,
1708747570407,1708747526905,多样性,duō yàng xìng,3.84,new,3705,
1710963541537,1710963504903,提子,tí zi,3.84,new,3822,
1708747489423,1708747486413,六十,liù shí,3.85,new,31,
1717270507212,1717270474276,小日子,xiǎo rì zi,3.85,new,230,
1717270524646,1717270482993,产道,chǎn dào,3.85,new,371,
1717270533144,1717270487242,放权,fàng quán,3.85,new,466,
1708747492907,1708747488155,三代,sān dài,3.85,new,636,
1537328251391,1537328241126,口语,kǒu yǔ,3.85,new,765,
1537328258909,1537328244885,阳性,yáng xìng,3.85,new,1046,
1537328264335,1537328247598,自由主义,zì yóu zhǔ yì,3.85,new,1119,
1587649761792,1587649760757,美化,měihuà,3.85,new,1136,
1708747494503,1708747488953,关上,guān shàng,3.85,new,1221,
1708747502729,1708747493066,下水,xià shuǐ,3.85,new,1483,
1708747511555,1708747497479,四方,sì fāng,3.85,new,1793,
1708747513093,1708747498248,起火,qǐ huǒ,3.85,new,1857,
1708747523287,1708747503345,过关,guò guān,3.85,new,2156,
1708747527477,1708747505440,代理人,dài lǐ rén,3.85,new,2328,
1708747534081,1708747508742,成品,chéng pǐn,3.85,new,2548,
1708747538543,1708747510973,军政府,jūn zhèng fǔ,3.85,new,2672,
1708747543825,1708747513614,生平,shēng píng,3.85,new,2844,
1708747546683,1708747515043,后备,hòu bèi,3.85,new,2950,
1708747556805,1708747520104,王选,Wáng Xuǎn,3.85,new,3311,
1708747561255,1708747522329,运动战,yùn dòng zhàn,3.85,new,3459,
1708747491095,1708747487249,天后,Tiān hòu,3.86,new,112,
1717270505026,1717270473183,运行方式,yùn xíng fāng shì,3.86,new,224,
1717270524190,1717270482765,六四,Liù Sì,3.86,new,359,
1717270527470,1717270484405,山行,shān xíng,3.86,new,414,
1537328254415,1537328242638,下一步,xià yī bù,3.86,new,825,
1393817675279,1393817670278,问世,wènshì,3.86,new,999,
1708747493091,1708747488247,三世,sān shì,3.86,new,1214,
1708747497693,1708747490548,冰川,bīng chuān,3.86,new,1328,
1708747497837,1708747490620,平和,Píng hé,3.86,new,1332,
1708747501801,1708747492602,高地,gāo dì,3.86,new,1459,
1708747507199,1708747495301,山水,Shān shuǐ,3.86,new,1639,
1708747512859,1708747498131,远门,yuǎn mén,3.86,new,1841,
1708747520841,1708747502122,代言,dài yán,3.86,new,2112,
1708747524389,1708747503896,原生,yuán shēng,3.86,new,2231,
1708747542287,1708747512845,京城,jīng chéng,3.86,new,2792,
1708747551697,1708747517550,明处,míng chù,3.86,new,3128,
1708747558021,1708747520712,见红,jiàn hóng,3.86,new,3359,
1708747562815,1708747523109,卖相,mài xiàng,3.86,new,3523,
1710963523455,1710963495862,卖主,mài zhǔ,3.86,new,3766,
1710963540347,1710963504308,行语,háng yǔ,3.86,new,3799,
1708747487743,1708747485573,好几,hǎo jǐ,3.87,new,14,
1717270506016,1717270473678,理工,lǐ gōng,3.87,new,226,
1717270534294,1717270487817,人权法,rén quán fǎ,3.87,new,491,
1537328252871,1537328241866,日元,rì yuán,3.87,new,809,
1393817675225,1393817670224,淡水,dànshuǐ,3.87,new,994,
1393817675586,1393817670585,省会,shěnghuì,3.87,new,1023,
1537328260787,1537328245824,备用,bèi yòng,3.87,new,1070,
1708747492507,1708747487955,特地,tè dì,3.87,new,1176,
1708747494627,1708747489015,理会,lǐ huì,3.87,new,1254,
1708747497643,1708747490523,选中,xuǎn zhòng,3.87,new,1324,
1708747498179,1708747490791,水下,shuǐ xià,3.87,new,1345,
1708747500669,1708747492036,出行,chū xíng,3.87,new,1415,
1708747501107,1708747492255,至上,zhì shàng,3.87,new,1435,
1708747503437,1708747493420,元帅,yuán shuài,3.87,new,1515,
1708747520347,1708747501875,议事,yì shì,3.87,new,2098,
1708747527757,1708747505580,军火,jūn huǒ,3.87,new,2343,
1708747527833,1708747505618,家用,jiā yòng,3.87,new,2347,
1708747532421,1708747507912,几年来,jǐ nián lái,3.87,new,2500,
1708747545601,1708747514502,生计,shēng jì,3.87,new,2910,
1708747548587,1708747515995,五加,wǔ jiā,3.87,new,3017,
1708747548767,1708747516085,适时,shì shí,3.87,new,3020,
1708747548835,1708747516119,什么好说,shén me hǎo shuō,3.87,new,3023,
1708747551591,1708747517497,几时,jǐ shí,3.87,new,3124,
1708747553923,1708747518663,界定,jiè dìng,3.87,new,3197,
1708747556745,1708747520074,证明文件,zhèng míng wén jiàn,3.87,new,3305,
1537328263495,1537328247178,十万,shí wàn,3.88,new,105,
1717270519126,1717270480233,安可,ān kě,3.88,new,322,
1717270522560,1717270481950,家电,jiā diàn,3.88,new,355,
1717270533780,1717270487560,门子,mén zi,3.88,new,480,
1537328250443,1537328240652,安全出口,ān quán chū kǒu,3.88,new,727,
1537328252463,1537328241662,耳机,ěr jī,3.88,new,758,
1393817674816,1393817669815,可观,kěguān,3.88,new,964,
1537328257751,1537328244306,心理上,xīn lǐ shàng,3.88,new,996,
1393817675284,1393817670283,立方,lìfāng,3.88,new,1000,
1537328258565,1537328244713,改正,gǎi zhèng,3.88,new,1030,
1537328261431,1537328246146,试用,shì yòng,3.88,new,1077,
1708747506299,1708747494851,可信,kě xìn,3.88,new,1610,
1708747512049,1708747497726,原地,yuán dì,3.88,new,1812,
1708747517481,1708747500442,眼看,yǎn kàn,3.88,new,2006,
1708747518213,1708747500808,古人,gǔ rén,3.88,new,2035,
1708747529313,1708747506358,首选,shǒu xuǎn,3.88,new,2404,
1708747532605,1708747508004,前身,qián shēn,3.88,new,2510,
1708747538225,1708747510814,公有,gōng yǒu,3.88,new,2662,
1708747541053,1708747512228,开国,kāi guó,3.88,new,2754,
1708747544083,1708747513743,卖完,mài wán,3.88,new,2851,
1708747544973,1708747514188,合当,hé dāng,3.88,new,2889,
1708747549911,1708747516657,回电,huí diàn,3.88,new,3064,
1708747552643,1708747518023,当口,dāng kǒu,3.88,new,3158,
1708747554637,1708747519020,化开,huà kāi,3.88,new,3231,
1708747557955,1708747520679,高论,gāo lùn,3.88,new,3355,
1393817673067,1393817668066,作文,zuò wén,3.88,new,3857,
1703060478742,1703060478739,认出,rènchū,3.88,new,3964,
1706419570057,1706419570057,转动,zhuǎn dòng,3.88,new,3983,
1708747521197,1708747502300,身子,shēn zi,3.89,new,58,
1698564173017,1672769485964,老样子,Lǎo yàngzi,3.89,new,122,
1717270525608,1717270483474,重水,zhòng shuǐ,3.89,new,388,
1717270530210,1717270485775,转门,zhuàn mén,3.89,new,443,
1717270535698,1717270488519,六家,liù jiā,3.89,new,509,
1717270537934,1717270489637,政体,zhèng tǐ,3.89,new,558,
1708747496671,1708747490037,前行,qián xíng,3.89,new,641,
1537328253121,1537328241991,王先生,wáng xiān sheng,3.89,new,827,
1537328258559,1537328244710,改一下,gǎi yī xià,3.89,new,1028,
1708747493325,1708747488364,从来没有,cóng lái méi yǒu,3.89,new,1190,
1708747496541,1708747489972,在下面,zài xià miàn,3.89,new,1303,
1708747498843,1708747491123,平息,píng xī,3.89,new,1366,
1708747500193,1708747491798,怎能,zěn néng,3.89,new,1404,
1708747504319,1708747493861,安理会,Ān Lǐ huì,3.89,new,1554,
1708747505583,1708747494493,多达,duō dá,3.89,new,1589,
1708747510181,1708747496792,现时,xiàn shí,3.89,new,1744,
1708747512021,1708747497712,地下水,dì xià shuǐ,3.89,new,1811,
1708747521547,1708747502475,试试看,shì shì kàn,3.89,new,2136,
1708747528913,1708747506158,信手,xìn shǒu,3.89,new,2390,
1708747532733,1708747508068,点化,diǎn huà,3.89,new,2520,
1708747538363,1708747510883,用人,yòng rén,3.89,new,2664,
1708747540103,1708747511753,怕事,pà shì,3.89,new,2730,
1708747545743,1708747514573,正体,zhèng tǐ,3.89,new,2911,
1708747549449,1708747516426,分文,fēn wén,3.89,new,3052,
1708747555411,1708747519407,出家人,chū jiā rén,3.89,new,3266,
1708747556577,1708747519990,王水,wáng shuǐ,3.89,new,3301,
1708747567245,1708747525324,方能,fāng néng,3.89,new,3663,
1710963499553,1710963483911,性行为,xìng xíng wéi,3.89,new,3721,
1717270527760,1717270484550,省电,shěng diàn,3.90,new,419,
1717270535696,1717270488518,电厂,diàn chǎng,3.90,new,508,
1708747510419,1708747496911,入住,rù zhù,3.90,new,656,
1393817674052,1393817669051,方位,fāngwèi,3.90,new,898,
1393817674061,1393817669060,原告,yuángào,3.90,new,900,
1393817675524,1393817670523,园林,yuánlín,3.90,new,1019,
1708747487093,1708747485248,四十,sì shí,3.90,new,1137,
1708747496041,1708747489722,放出,fàng chū,3.90,new,1288,
1708747496337,1708747489870,想来,xiǎng lái,3.90,new,1298,
1708747498743,1708747491073,有方,yǒu fāng,3.90,new,1362,
1708747502755,1708747493079,重生,chóng shēng,3.90,new,1484,
1708747502833,1708747493118,水分,shuǐ fèn,3.90,new,1486,
1708747502893,1708747493148,上衣,shàng yī,3.90,new,1490,
1708747503947,1708747493675,老年人,lǎo nián rén,3.90,new,1534,
1708747512137,1708747497770,必备,bì bèi,3.90,new,1817,
1708747515775,1708747499589,早日,zǎo rì,3.90,new,1948,
1708747527319,1708747505361,大口,dà kǒu,3.90,new,2319,
1708747527407,1708747505405,先头,xiān tóu,3.90,new,2326,
1708747527573,1708747505488,成体,chéng tǐ,3.90,new,2334,
1708747536611,1708747510007,何在,hé zài,3.90,new,2616,
1708747537237,1708747510320,重回,chóng huí,3.90,new,2636,
1708747561229,1708747522316,养生,yǎng shēng,3.90,new,3455,
1708747561677,1708747522540,头回,tóu huí,3.90,new,3470,
1708747562683,1708747523043,合时,hé shí,3.90,new,3517,
1537328249563,1537328240212,我没说,wǒ méi shuō,3.90,new,3894,
1537328250755,1537328240808,开火,kāi huǒ,3.90,new,3912,
1708747495789,1708747489596,来回,lái huí,3.91,new,55,
1717270502414,1717270471877,美国国会,Měi guó Guó huì,3.91,new,207,
1717270521772,1717270481556,安人,ān rén,3.91,new,344,
1717270526076,1717270483708,上口,shàng kǒu,3.91,new,392,
1537328250171,1537328240516,拉门,lā mén,3.91,new,712,
1393817675223,1393817670222,立足,lìzú,3.91,new,993,
1708747491713,1708747487558,身处,shēn chǔ,3.91,new,1181,
1708747498403,1708747490903,重现,chóng xiàn,3.91,new,1352,
1708747501793,1708747492598,各处,gè chù,3.91,new,1458,
1708747503841,1708747493622,住处,zhù chù,3.91,new,1530,
1708747504315,1708747493859,合上,hé shàng,3.91,new,1553,
1708747510363,1708747496883,合为,hé wéi,3.91,new,1754,
1708747513547,1708747498475,上合,Shàng Hé,3.91,new,1872,
1708747514477,1708747498940,高山,gāo shān,3.91,new,1902,
1708747514637,1708747499020,早年,zǎo nián,3.91,new,1907,
1708747517769,1708747500586,汉子,hàn zi,3.91,new,2017,
1708747517911,1708747500657,还口,huán kǒu,3.91,new,2024,
1708747519237,1708747501320,和合,hé hé,3.91,new,2060,
1708747522055,1708747502729,尤为,yóu wéi,3.91,new,2157,
1708747522065,1708747502734,多方,duō fāng,3.91,new,2158,
1708747525407,1708747504405,行头,háng tóu,3.91,new,2263,
1708747527091,1708747505247,自语,zì yǔ,3.91,new,2308,
1708747530637,1708747507020,支队,zhī duì,3.91,new,2445,
1708747531029,1708747507216,少放,shǎo fàng,3.91,new,2462,
1708747543459,1708747513431,入手,rù shǒu,3.91,new,2830,
1708747543729,1708747513566,手相,shǒu xiàng,3.91,new,2838,
1708747557201,1708747520302,定作,dìng zuò,3.91,new,3329,
1708747557271,1708747520337,说合,shuō hé,3.91,new,3330,
1708747560293,1708747521848,走山,zǒu shān,3.91,new,3424,
1708747564875,1708747524139,红利,hóng lì,3.91,new,3585,
1708747497239,1708747490321,过多,guò duō,3.92,new,57,
1393817675272,1393817670271,天文,tiānwén,3.92,new,99,
1717270498210,1717270469775,出土,chū tǔ,3.92,new,180,
1717270515308,1717270478324,心重,xīn zhòng,3.92,new,288,
1717270530950,1717270486145,方向性,fāng xiàng xìng,3.92,new,457,
1717270531444,1717270486392,中小学,zhōng xiǎo xué,3.92,new,465,
1717270536054,1717270488697,天电,tiān diàn,3.92,new,515,
1393817672979,1393817667978,平方,píngfāng,3.92,new,820,
1708747494669,1708747489036,外人,wài rén,3.92,new,1255,
1708747497267,1708747490335,相生,xiāng shēng,3.92,new,1316,
1708747498015,1708747490709,上天,shàng tiān,3.92,new,1340,
1708747498325,1708747490864,看作,kàn zuò,3.92,new,1347,
1708747511567,1708747497485,车队,chē duì,3.92,new,1794,
1708747515451,1708747499427,运行时,yùn xíng shí,3.92,new,1932,
1708747517783,1708747500593,路面,lù miàn,3.92,new,2019,
1708747529965,1708747506684,同名,tóng míng,3.92,new,2429,
1708747532503,1708747507953,客车,kè chē,3.92,new,2505,
1708747537043,1708747510223,正电,zhèng diàn,3.92,new,2628,
1708747557399,1708747520401,水相,shuǐ xiàng,3.92,new,3333,
1717270511044,1717270476192,会计师,kuài jì shī,3.93,new,264,
1717270522776,1717270482058,先王,xiān wáng,3.93,new,356,
1587649761788,1587649760753,美国化,měiguóhuà,3.93,new,1135,
1708747490901,1708747487152,运河,yùn hé,3.93,new,1170,
1708747495523,1708747489463,大军,dà jūn,3.93,new,1271,
1708747501787,1708747492595,才华,cái huá,3.93,new,1457,
1708747502241,1708747492822,万能,wàn néng,3.93,new,1475,
1708747503673,1708747493538,儿女,ér nǚ,3.93,new,1522,
1708747505979,1708747494691,做人,zuò rén,3.93,new,1602,
1708747508937,1708747496170,后怕,hòu pà,3.93,new,1700,
1708747512491,1708747497947,用语,yòng yǔ,3.93,new,1833,
1708747520813,1708747502108,全方位,quán fāng wèi,3.93,new,2111,
1708747526223,1708747504813,红日,hóng rì,3.93,new,2280,
1708747528473,1708747505938,手式,shǒu shì,3.93,new,2377,
1708747529539,1708747506471,二重,èr chóng,3.93,new,2411,
1708747529643,1708747506523,多言,duō yán,3.93,new,2416,
1708747534559,1708747508981,一言,yī yán,3.93,new,2559,
1708747545871,1708747514637,来信,lái xìn,3.93,new,2914,
1708747557645,1708747520524,占地,zhàn dì,3.93,new,3342,
1708747563551,1708747523477,好言,hǎo yán,3.93,new,3546,
1708747565365,1708747524384,亚文化,yà wén huà,3.93,new,3599,
1710963512149,1710963490209,学界,xué jiè,3.93,new,3727,
1537328248247,1537328239554,二手,èr shǒu,3.93,new,3866,
1717270503508,1717270472424,进出口,jìn chū kǒu,3.94,new,212,
1717270516272,1717270478806,太常,tài cháng,3.94,new,299,
1717270524196,1717270482768,权位,quán wèi,3.94,new,360,
1717270533658,1717270487499,定分,dìng fèn,3.94,new,475,
1708747509939,1708747496671,转生,zhuǎn shēng,3.94,new,654,
1537328252249,1537328241555,拉手,lā shǒu,3.94,new,788,
1537328255531,1537328243196,发过来,fā guò lái,3.94,new,915,
1393817674534,1393817669533,重心,zhòngxīn,3.94,new,942,
1393817674716,1393817669715,公然,gōngrán,3.94,new,955,
1537328257437,1537328244149,红人,hóng rén,3.94,new,984,
1393817675214,1393817670213,时事,shíshì,3.94,new,992,
1708747504799,1708747494101,军用,jūn yòng,3.94,new,1571,
1708747504985,1708747494194,水上,Shuǐ shàng,3.94,new,1575,
1708747507927,1708747495665,特起,tè qǐ,3.94,new,1658,
1708747509441,1708747496422,东汉,Dōng hàn,3.94,new,1716,
1708747515037,1708747499220,又来了,yòu lái le,3.94,new,1916,
1708747515533,1708747499468,学业,xué yè,3.94,new,1934,
1708747516429,1708747499916,转入,zhuǎn rù,3.94,new,1969,
1708747523523,1708747503463,一世,yī shì,3.94,new,2209,
1708747528471,1708747505937,日化,rì huà,3.94,new,2376,
1708747528489,1708747505946,没的说,méi de shuō,3.94,new,2378,
1708747553871,1708747518637,比下去,bǐ xià qù,3.94,new,3195,
1708747555999,1708747519701,一年生,yī nián shēng,3.94,new,3278,
1708747556533,1708747519968,讲师,jiǎng shī,3.94,new,3300,
1708747564997,1708747524200,言中,yán zhòng,3.94,new,3589,
1708747565265,1708747524334,省城,shěng chéng,3.94,new,3595,
1708747570705,1708747527054,没说的,méi shuō de,3.94,new,3713,
1710963540721,1710963504495,头名,tóu míng,3.94,new,3808,
1708747511277,1708747497340,成千上万,chéng qiān shàng wàn,3.95,new,80,
1717270524568,1717270482954,前体,qián tǐ,3.95,new,370,
1717270534340,1717270487840,现代性,xiàn dài xìng,3.95,new,492,
1537328250723,1537328240792,工地,gōng dì,3.95,new,736,
1537328253541,1537328242201,老家,lǎo jiā,3.95,new,852,
1393817674159,1393817669158,公关,gōngguān,3.95,new,913,
1537328261533,1537328246197,世界语,shì jiè yǔ,3.95,new,1082,
1708747495989,1708747489696,位面,wèi miàn,3.95,new,1287,
1708747499935,1708747491669,手动,shǒu dòng,3.95,new,1399,
1708747502859,1708747493131,用作,yòng zuò,3.95,new,1487,
1708747504273,1708747493838,站点,zhàn diǎn,3.95,new,1551,
1708747511949,1708747497676,分工,fēn gōng,3.95,new,1809,
1708747513335,1708747498369,前几天,qián jǐ tiān,3.95,new,1867,
1708747514097,1708747498750,水电,shuǐ diàn,3.95,new,1887,
1708747516993,1708747500198,尔来,ěr lái,3.95,new,1987,
1708747523103,1708747503253,转而,zhuǎn ér,3.95,new,2187,
1708747556913,1708747520158,面市,miàn shì,3.95,new,3316,
1708747560937,1708747522170,天头,tiān tóu,3.95,new,3444,
1708747561769,1708747522586,定向,dìng xiàng,3.95,new,3474,
1393817670790,1393817665789,一点儿,yìdiǎnr,3.95,new,3839,
1708747489375,1708747486389,远方,yuǎn fāng,3.96,new,29,
1717270514636,1717270477988,中日,Zhōng Rì,3.96,new,278,
1717270520698,1717270481019,分行,fēn háng,3.96,new,331,
1717270521162,1717270481251,公立,gōng lì,3.96,new,338,
1717270524686,1717270483013,利比亚,Lì bǐ yà,3.96,new,372,
1717270534072,1717270487706,多山,duō shān,3.96,new,486,
1708747484081,1708747483742,三体,sān tǐ,3.96,new,573,
1537328250371,1537328240616,说一说,shuō yī shuō,3.96,new,720,
1537328252481,1537328241671,说出口,shuō chū kǒu,3.96,new,791,
1393817674688,1393817669687,口头,kǒutóu,3.96,new,953,
1708747494309,1708747488856,看成,kàn chéng,3.96,new,1247,
1708747495443,1708747489423,主人公,zhǔ rén gōng,3.96,new,1269,
1708747496367,1708747489885,地处,dì chǔ,3.96,new,1300,
1708747498147,1708747490775,提早,tí zǎo,3.96,new,1343,
1708747502013,1708747492708,多重,duō chóng,3.96,new,1464,
1708747522949,1708747503176,合力,hé lì,3.96,new,2183,
1708747524701,1708747504052,多值,duō zhí,3.96,new,2248,
1708747531161,1708747507282,法师,fǎ shī,3.96,new,2465,
1708747539241,1708747511322,五经,Wǔ jīng,3.96,new,2699,
1708747541385,1708747512394,全能,quán néng,3.96,new,2766,
1708747556273,1708747519838,可体,kě tǐ,3.96,new,3287,
1537328249641,1537328240251,明天见,míng tiān jiàn,3.96,new,3896,
1717270495466,1717270468403,全美,quán Měi,3.97,new,172,
1717270521854,1717270481597,机电,jī diàn,3.97,new,345,
1717270528956,1717270485148,来文,lái wén,3.97,new,427,
1717270530890,1717270486115,或体,huò tǐ,3.97,new,456,
1717270537012,1717270489176,信经,xìn jīng,3.97,new,535,
1708747492675,1708747488039,左手,zuǒ shǒu,3.97,new,635,
1537328250459,1537328240660,入站,rù zhàn,3.97,new,729,
1537328251825,1537328241343,走过来,zǒu guò lái,3.97,new,775,
1537328253011,1537328241936,做下去,zuò xià qù,3.97,new,818,
1393817673064,1393817668063,样式,yàngshì,3.97,new,835,
1537328255767,1537328243314,多云,duō yún,3.97,new,926,
1708747495525,1708747489464,太平,Tài píng,3.97,new,1272,
1708747506919,1708747495161,机能,jī néng,3.97,new,1632,
1708747509715,1708747496559,有的是,yǒu de shì,3.97,new,1728,
1708747512239,1708747497821,担负,dān fù,3.97,new,1823,
1708747519967,1708747501685,议长,yì zhǎng,3.97,new,2084,
